latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.61217990,106.50803277,0,266.93540346,0.00022542,0.08068870,-0.41129346,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.61217936,106.50801948,0,266.93540346,0.00022542,0.08068870,-0.41129346,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.26622439,0,0,2
29.61217882,106.50800673,0,266.91527500,0.00023294,0.08068870,-0.38880519,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.26598712,0,0,2
29.61217828,106.50799371,0,266.88917671,0.00019638,0.08068870,-0.42581020,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.26622439,0,0,2
29.61217746,106.50798231,0,266.88883920,0.00013571,0.08068870,-0.42339212,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12471416,0,0,2
29.61217692,106.50797065,0,266.88883920,0.00008739,0.08068870,-0.52757157,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12471410,0,0,2
29.61217638,106.50795898,0,266.88917671,0.00004648,0.08068870,-0.67990786,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12447038,0,0,2
29.61217584,106.50794732,0,266.82018723,0.00001111,0.08068870,-0.73489313,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12471410,0,0,2
29.61217556,106.50793593,0,266.74729113,-0.00002017,0.08068870,-0.79380001,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12471416,0,0,2
29.61217502,106.50792562,0,266.74729113,-0.00005361,0.08068870,-0.84258249,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.01653384,0,0,2
29.61217448,106.50791504,0,266.74385650,-0.00007881,0.08068870,-0.86540818,1,5,1,1,1,375,0,1,1,0,0,0,0,0,120,G50 Huyu Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.01652691,0,0,2
