latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.62438558,106.55640923,0,175.50989134,0.00505346,0.00000000,4.28169801,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,0.00000000,0,1,1
29.62437663,106.55641005,0,174.88969457,0.00505346,2.48373932,4.22012246,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,0.98871223,0,1,1
29.62436768,106.55641059,0,174.28927710,0.00586862,2.48367712,4.17355617,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,0.98873698,0,1,1
29.62435872,106.55641168,0,174.28927710,0.00415400,2.48372002,4.41789613,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,1.01548014,0,1,1
29.62434950,106.55641276,0,174.28923423,0.00341436,2.48368289,4.31418868,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,0,0,0,0,0,0,0,1.01549530,0,1,1
29.62434028,106.55641385,0,174.28931998,0.00314634,2.48199976,4.29891486,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,0,0,0,0,0,0,0,1.01547881,0,1,1
29.62433133,106.55641493,0,173.92827661,0.00334058,2.48372002,4.37336404,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,1.01548014,0,1,1
29.62432210,106.55641602,0,173.52122405,0.00487554,2.48364577,4.20480910,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,1.01551047,0,1,1
29.62431424,106.55641710,0,173.52122405,0.00487554,2.48364577,4.07128279,0,5,2,1,0,350,4,1,1,0,0,0,0,0,40,East Ring Motorway Interchange,0,0,0,3,0,1,0,0,0,0,0,0,0.90102211,0,1,1
