latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.55248345,106.44582330,0,210.63979651,0.00003128,2.00791533,-1.64570770,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.55247423,106.44581679,0,210.63979651,0.00003128,2.00791533,-1.64570770,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.23011486,0,0,2
29.55246474,106.44581028,0,210.56160323,0.00001678,2.00791533,-1.72973772,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.22961791,0,0,2
29.55245497,106.44580404,0,210.46674079,0.00005157,2.00791533,-1.60457369,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.23011486,0,0,2
29.55244575,106.44579780,0,210.46674079,-0.00002194,2.00791533,-1.56584452,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.19316217,0,0,2
29.55243652,106.44579156,0,210.46674079,-0.00005603,2.00791533,-1.57711674,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.19274158,0,0,2
29.55242730,106.44578532,0,210.46674079,-0.00008072,2.00791533,-1.53431911,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.19316163,0,0,2
29.55241808,106.44577908,0,210.60760485,-0.00009047,2.00791533,-1.53338620,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.19274158,0,0,2
29.55240885,106.44577284,0,210.76906044,-0.00011221,2.00791533,-1.50111943,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,1,0,0,0,0,0,0,1.19316217,0,0,2
29.55240044,106.44576714,0,210.76906044,-0.00005626,2.00791533,-1.54935267,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55239204,106.44576145,0,210.75586568,-0.00001003,2.00791533,-1.53366254,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55238363,106.44575575,0,210.75586568,0.00002533,2.00791533,-1.48356174,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55237522,106.44575005,0,210.76906044,0.00005089,2.00791533,-1.41108568,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08580248,0,0,2
29.55236681,106.44574409,0,210.76906044,0.00008023,2.00791533,-1.40590753,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55235840,106.44573839,0,210.76906044,0.00010590,2.00791533,-1.41914676,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55234999,106.44573269,0,210.59543454,0.00012548,2.00791533,-1.42043152,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55234158,106.44572700,0,210.43004932,0.00015862,2.00791533,-1.44205851,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08496326,0,0,2
29.55233317,106.44572157,0,210.43004932,0.00014592,2.00791533,-1.45540575,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.07884943,0,0,2
29.55232476,106.44571587,0,210.42081746,0.00013366,2.00791533,-1.48092181,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08018517,0,0,2
29.55231635,106.44571018,0,210.43004932,0.00013357,2.00791533,-1.47006937,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.07884887,0,0,2
29.55230794,106.44570448,0,210.43004932,0.00013120,2.00791533,-1.46009614,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.07884943,0,0,2
29.55229953,106.44569906,0,210.49708636,0.00013368,2.00780976,-1.45259904,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08018517,0,0,2
29.55229112,106.44569363,0,210.55086723,0.00011237,2.00766505,-1.43975328,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.07884943,0,0,2
29.55228271,106.44568793,0,210.52856821,0.00011926,2.00755814,-1.41258575,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08162811,0,0,2
29.55227431,106.44568224,0,210.55086723,0.00009069,2.00209887,-1.32060846,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08113259,0,0,2
29.55226590,106.44567654,0,210.57315600,0.00006544,1.98881646,-1.27122095,0,4,1,1,1,375,0,1,0,0,0,0,0,0,60,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.08113204,0,0,2
