latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.70279107,106.62804742,0,45.45389668,0.00010184,-0.95238305,-1.41516986,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.70279812,106.62805583,0,45.28252134,0.00010184,-0.95238305,-1.41516986,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.13336230,0,0,2
29.70280518,106.62806396,0,45.09534300,0.00006994,-0.95238305,-1.40164674,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.13336282,0,0,2
29.70281196,106.62807156,0,45.06668736,-0.00019484,-0.95238305,-1.37093210,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.03768336,0,0,2
29.70281847,106.62807916,0,45.06668736,-0.00033884,-0.95238305,-1.34310824,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.03768336,0,0,2
29.70282525,106.62808675,0,45.09534300,-0.00045836,-0.95238305,-1.32503277,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.03940876,0,0,2
29.70283176,106.62809435,0,45.33773716,-0.00052295,-0.95238305,-1.33195832,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.03768336,0,0,2
29.70283827,106.62810194,0,45.56900884,-0.00059881,-0.95238305,-1.25572603,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.03768336,0,0,2
29.70284559,106.62811035,0,45.56900884,-0.00053452,-0.95238305,-1.19079435,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.12995929,0,0,2
29.70285265,106.62811876,0,45.52500155,-0.00048486,-0.95238305,-1.08602225,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.13030791,0,0,2
29.70285970,106.62812717,0,45.53366943,-0.00044890,-0.95238305,-1.03390378,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.12995929,0,0,2
29.70286675,106.62813531,0,45.56900884,-0.00044402,-0.95238305,-1.02215333,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.13132741,0,0,2
29.70287408,106.62814372,0,45.57780833,-0.00042641,-0.95238305,-1.02299920,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.13030791,0,0,2
29.70288113,106.62815213,0,45.58748937,-0.00038490,-0.95238305,-1.06901348,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.12995929,0,0,2
29.70288764,106.62815972,0,45.58748937,-0.00034400,-0.95238305,-1.01403297,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02739205,0,0,2
29.70289415,106.62816732,0,45.63596037,-0.00031082,-0.95238305,-0.93433917,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02704332,0,0,2
29.70290066,106.62817518,0,45.63596037,-0.00029246,-0.95238305,-0.93830963,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02739205,0,0,2
29.70290717,106.62818278,0,45.58748937,-0.00026729,-0.95238305,-0.90249978,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02602662,0,0,2
29.70291341,106.62819038,0,45.58748937,-0.00022260,-0.95238305,-0.87715254,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02739205,0,0,2
29.70291992,106.62819797,0,45.59701916,-0.00018081,-0.95238305,-0.86715247,0,3,1,1,1,375,0,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.02704332,0,0,2
