latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.64469401,106.59097385,0,247.85157768,-0.00009856,0.95511793,-0.39406540,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.64469048,106.59096408,0,247.85675700,-0.00009856,0.95511793,-0.42744819,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01812908,0,0,2
29.64468696,106.59095432,0,247.86311966,-0.00008172,0.95511793,-0.45276525,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01812882,0,0,2
29.64468370,106.59094455,0,247.85794152,-0.00005879,0.95511793,-0.48203692,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01858128,0,0,2
29.64468018,106.59093506,0,247.85157768,-0.00003847,0.95511793,-0.48095981,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01803682,0,0,2
29.64467665,106.59092529,0,247.85675700,-0.00002912,0.95511793,-0.49482601,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01812908,0,0,2
29.64467312,106.59091553,0,247.85675700,-0.00002002,0.95511793,-0.50813029,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01812908,0,0,2
29.64466987,106.59090576,0,247.91981034,-0.00000664,0.95511793,-0.51943969,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01858103,0,0,2
29.64466634,106.59089600,0,247.98900526,0.00000097,0.95511793,-0.51749617,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01812908,0,0,2
29.64466281,106.59088623,0,247.98900526,0.00003012,0.95511793,-0.53171661,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00391252,0,0,2
29.64465956,106.59087674,0,247.99422665,0.00005411,0.95511793,-0.51794829,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00391232,0,0,2
29.64465603,106.59086724,0,247.99422665,0.00007230,0.95511793,-0.52478547,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00391252,0,0,2
29.64465278,106.59085748,0,247.98900526,0.00009017,0.95511793,-0.53290580,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00436519,0,0,2
29.64464925,106.59084798,0,247.87890814,0.00010218,0.95511793,-0.50891639,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00391232,0,0,2
29.64464600,106.59083822,0,247.76321075,0.00011323,0.95511793,-0.50000667,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.00391252,0,0,2
29.64464247,106.59082872,0,247.76321075,0.00009419,0.95511793,-0.51913728,0,5,1,1,4,375,5,1,1,0,0,0,0,0,40,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.01133152,0,0,2
