latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.66679579,106.60009386,0,1231,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.66680556,106.60009630,0,1231,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08584423,0,0,2
29.66681505,106.60009874,0,1247,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08388535,0,0,2
29.66682454,106.60010118,0,1263,0,13,-7,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08584423,0,0,2
29.66683404,106.60010362,0,1263,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08120317,0,0,2
29.66684353,106.60010607,0,1263,0,13,-7,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08310848,0,0,2
29.66685303,106.60010851,0,1263,0,13,-7,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08120390,0,0,2
29.66686279,106.60011095,0,1263,0,13,-7,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08310848,0,0,2
29.66687229,106.60011339,0,1263,0,13,-7,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08120317,0,0,2
29.66688178,106.60011583,0,1263,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08310848,0,0,2
29.66689128,106.60011827,0,1263,0,13,-8,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08120390,0,0,2
29.66690077,106.60012071,0,1250,0,13,-9,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08310848,0,0,2
29.66691026,106.60012316,0,1237,0,13,-10,0,6,1,1,0,375,5,1,1,0,0,0,0,0,80,Airport Road,0,0,0,2,0,0,0,0,0,0,0,0,1.08120317,0,0,2
