latitude,longitude,elevation,heading,hcurv,surfasl,surfxsl,deadreck,numlns,trlnlmt,lelnrmt,rilnlmt,trlnwid,tmpln,lerdedg,rirdedg,hovln,aproad,ovpbr,tolpl,rdencl,spdlim,rdnam,ovhdsgn,lnsplmert,lnsplmerl,rdtyp,extsymtxt,locsymtxt,const,gmfa,opnsgmt,trffclgt,gntry,jumpflag,distance,virlnsplmert,ramlane2,tralineno
29.58571994,106.47231635,0,971,0,0,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,0.00000000,0,0,2
29.58573107,106.47231852,0,971,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.23309142,0,0,2
29.58574192,106.47232042,0,958,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.23342032,0,0,2
29.58575277,106.47232259,0,944,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.23309142,0,0,2
29.58576280,106.47232449,0,943,0,20,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12548464,0,0,2
29.58577284,106.47232639,0,943,0,20,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12516430,0,0,2
29.58578288,106.47232829,0,944,0,20,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12741040,0,0,2
29.58579291,106.47233019,0,974,0,20,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12516430,0,0,2
29.58580295,106.47233209,0,1007,0,20,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.12548464,0,0,2
29.58581245,106.47233398,0,1008,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58582167,106.47233588,0,1002,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05613376,0,0,2
29.58583116,106.47233778,0,1007,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05387025,0,0,2
29.58584039,106.47233968,0,1007,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58584988,106.47234158,0,1002,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05613376,0,0,2
29.58585910,106.47234348,0,1002,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58586860,106.47234538,0,1007,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05386972,0,0,2
29.58587755,106.47234728,0,1007,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58588704,106.47234918,0,1002,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05613376,0,0,2
29.58589654,106.47235107,0,1008,0,19,-16,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58590576,106.47235297,0,1007,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05387025,0,0,2
29.58591526,106.47235487,0,1009,0,19,-18,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05613376,0,0,2
29.58592448,106.47235650,0,1013,0,19,-17,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05579237,0,0,2
29.58593397,106.47235867,0,1013,0,18,-18,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.06219450,0,0,2
29.58594347,106.47236057,0,1017,0,19,-18,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05993005,0,0,2
29.58595269,106.47236247,0,1017,0,18,-18,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.06219450,0,0,2
29.58596219,106.47236410,0,1013,0,19,-20,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.06219501,0,0,2
29.58597168,106.47236599,0,1013,0,18,-19,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.06219450,0,0,2
29.58598117,106.47236789,0,1015,0,19,-20,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.05993005,0,0,2
29.58599040,106.47236979,0,1014,0,18,-20,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.06219450,0,0,2
29.58600043,106.47237169,0,1014,0,18,-19,0,3,1,0,0,375,0,1,1,0,0,0,0,0,120,G75 Lanhai Expressway,0,0,0,1,0,0,0,0,0,0,0,0,1.10980607,0,0,2
